NaCl_Percent,Target_Temp,Rep,Mercury_Temp,Temp_M01,EC_M01,Temp_M02,EC_M02,Temp_M03,EC_M03,source
1.9,30.0,1,31.0,,,2951.0,1170.0,,,excel
1.9,30.0,1,30.0,3066.0,441.0,3004.0,1234.0,2951.0,1170.0,csv_heatplate
1.9,30.0,2,31.0,,,2938.0,1170.0,,,excel
1.9,30.0,2,30.0,2876.0,432.0,3051.0,1233.0,2938.0,1170.0,csv_heatplate
1.9,30.0,3,31.0,,,3009.0,1177.0,,,excel
1.9,30.0,3,30.0,2891.0,433.0,3097.0,1206.0,3009.0,1177.0,csv_heatplate
1.9,30.0,4,31.0,,,3050.0,1164.0,,,excel
1.9,30.0,4,30.0,3055.0,438.0,2979.0,1222.0,3050.0,1164.0,csv_heatplate
1.9,30.0,5,31.0,,,3030.0,1174.0,,,excel
1.9,30.0,5,30.0,2964.0,439.0,3026.0,1216.0,3030.0,1174.0,csv_heatplate
1.9,40.0,1,41.0,,,3516.0,1211.0,,,excel
1.9,40.0,1,40.0,3877.0,449.0,4073.0,1260.0,3516.0,1211.0,csv_heatplate
1.9,40.0,2,41.0,,,3715.0,1201.0,,,excel
1.9,40.0,2,40.0,4008.0,450.0,4018.0,1261.0,3715.0,1201.0,csv_heatplate
1.9,40.0,3,41.0,,,3689.0,1202.0,,,excel
1.9,40.0,3,40.0,3966.0,440.0,4027.0,1260.0,3689.0,1202.0,csv_heatplate
1.9,40.0,4,41.0,,,3737.0,1207.0,,,excel
1.9,40.0,4,40.0,3868.0,439.0,3949.0,1241.0,3737.0,1207.0,csv_heatplate
1.9,40.0,5,41.0,,,3868.0,1204.0,,,excel
1.9,40.0,5,40.0,3921.0,440.0,4097.0,1259.0,3868.0,1204.0,csv_heatplate
1.9,50.0,1,52.0,,,4879.0,1204.0,,,excel
1.9,50.0,1,50.0,4902.0,444.0,4948.0,1304.0,4879.0,1204.0,csv_heatplate
1.9,50.0,2,52.0,,,4913.0,1222.0,,,excel
1.9,50.0,2,50.0,5057.0,437.0,5113.0,1281.0,4913.0,1222.0,csv_heatplate
1.9,50.0,3,53.0,,,5029.0,1195.0,,,excel
1.9,50.0,3,50.0,4921.0,431.0,4975.0,1282.0,5029.0,1195.0,csv_heatplate
1.9,50.0,4,53.0,,,5053.0,1211.0,,,excel
1.9,50.0,4,50.0,5077.0,443.0,5116.0,1262.0,5053.0,1211.0,csv_heatplate
1.9,50.0,5,54.0,,,5065.0,1217.0,,,excel
1.9,50.0,5,50.0,5109.0,434.0,5110.0,1280.0,5065.0,1217.0,csv_heatplate
1.9,60.0,1,63.0,,,5916.0,1214.0,,,excel
1.9,60.0,1,60.0,5886.0,453.0,5875.0,1306.0,5916.0,1214.0,csv_heatplate
1.9,60.0,2,63.0,,,5979.0,1220.0,,,excel
1.9,60.0,2,60.0,5932.0,447.0,5947.0,1306.0,5979.0,1220.0,csv_heatplate
1.9,60.0,3,63.0,,,5947.0,1218.0,,,excel
1.9,60.0,3,60.0,5901.0,439.0,5958.0,1267.0,5947.0,1218.0,csv_heatplate
1.9,60.0,4,63.0,,,6059.0,1208.0,,,excel
1.9,60.0,4,60.0,5970.0,441.0,5968.0,1267.0,6059.0,1208.0,csv_heatplate
1.9,60.0,5,63.0,,,6059.0,1198.0,,,excel
1.9,60.0,5,60.0,6003.0,439.0,5984.0,1276.0,6059.0,1198.0,csv_heatplate
1.9,70.0,1,73.0,,,6914.0,1223.0,,,excel
1.9,70.0,1,70.0,6978.0,452.0,6954.0,1317.0,6914.0,1223.0,csv_heatplate
1.9,70.0,2,73.0,,,6987.0,1199.0,,,excel
1.9,70.0,2,70.0,6994.0,442.0,6843.0,1348.0,6987.0,1199.0,csv_heatplate
1.9,70.0,3,73.0,,,6972.0,1210.0,,,excel
1.9,70.0,3,70.0,7046.0,441.0,6849.0,1324.0,6972.0,1210.0,csv_heatplate
1.9,70.0,4,71.0,,,6225.0,1204.0,,,excel
1.9,70.0,4,70.0,6836.0,426.0,6950.0,1328.0,6225.0,1204.0,csv_heatplate
1.9,70.0,5,71.0,,,6892.0,1214.0,,,excel
1.9,70.0,5,70.0,6994.0,428.0,7092.0,1312.0,6892.0,1214.0,csv_heatplate
1.9,80.0,1,85.0,,,7968.0,1265.0,,,excel
1.9,80.0,1,80.0,7896.0,413.0,7826.0,1351.0,7968.0,1265.0,csv_heatplate
1.9,80.0,2,86.0,,,8095.0,1248.0,,,excel
1.9,80.0,2,80.0,7907.0,414.0,7949.0,1348.0,8095.0,1248.0,csv_heatplate
1.9,80.0,3,86.0,,,8205.0,1250.0,,,excel
1.9,80.0,3,80.0,7886.0,410.0,7905.0,1344.0,8205.0,1250.0,csv_heatplate
1.9,80.0,4,86.0,,,7988.0,1258.0,,,excel
1.9,80.0,4,80.0,7977.0,415.0,7816.0,1311.0,7988.0,1258.0,csv_heatplate
1.9,80.0,5,86.0,,,8062.0,,,,excel
1.9,80.0,5,80.0,7896.0,402.0,7866.0,1322.0,8062.0,,csv_heatplate
2.0,25.0,1,24.0,,,2319.0,1129.0,,,excel
2.0,25.0,1,25.0,2240.0,356.0,2314.0,1304.0,2319.0,1129.0,csv_heatplate
2.0,25.0,2,23.0,,,2300.0,1144.0,,,excel
2.0,25.0,2,25.0,2183.0,360.0,2278.0,1258.0,2300.0,1144.0,csv_heatplate
2.0,25.0,3,23.0,,,2331.0,1095.0,,,excel
2.0,25.0,3,25.0,2137.0,359.0,2276.0,1239.0,2331.0,1095.0,csv_heatplate
2.0,25.0,4,23.0,,,2329.0,1144.0,,,excel
2.0,25.0,4,25.0,2133.0,364.0,2288.0,1214.0,2329.0,1144.0,csv_heatplate
2.0,25.0,5,23.0,,,2345.0,1134.0,,,excel
2.0,25.0,5,25.0,2159.0,366.0,2266.0,1216.0,2345.0,1134.0,csv_heatplate
2.0,30.0,1,31.0,,,3048.0,1168.0,,,excel
2.0,30.0,1,30.0,2997.0,407.0,3161.0,1271.0,3048.0,1168.0,csv_heatplate
2.0,30.0,2,31.0,,,3043.0,1178.0,,,excel
2.0,30.0,2,30.0,3076.0,405.0,3030.0,1240.0,3043.0,1178.0,csv_heatplate
2.0,30.0,3,31.0,,,3045.0,1188.0,,,excel
2.0,30.0,3,30.0,2987.0,401.0,2935.0,1246.0,3045.0,1188.0,csv_heatplate
2.0,30.0,4,31.0,,,3050.0,1181.0,,,excel
2.0,30.0,4,30.0,2981.0,403.0,3095.0,1245.0,3050.0,1181.0,csv_heatplate
2.0,30.0,5,30.0,,,2936.0,1175.0,,,excel
2.0,30.0,5,30.0,3065.0,405.0,3048.0,1248.0,2936.0,1175.0,csv_heatplate
2.0,40.0,1,40.0,,,4008.0,1215.0,,,excel
2.0,40.0,1,40.0,3824.0,451.0,3942.0,1259.0,4008.0,1215.0,csv_heatplate
2.0,40.0,2,41.0,,,3912.0,1217.0,,,excel
2.0,40.0,2,40.0,3850.0,448.0,3993.0,1255.0,3912.0,1217.0,csv_heatplate
2.0,40.0,3,41.0,,,3993.0,1212.0,,,excel
2.0,40.0,3,40.0,3921.0,445.0,4042.0,1256.0,3993.0,1212.0,csv_heatplate
2.0,40.0,4,41.0,,,3996.0,1219.0,,,excel
2.0,40.0,4,40.0,3954.0,446.0,4066.0,1263.0,3996.0,1219.0,csv_heatplate
2.0,40.0,5,41.0,,,3969.0,1200.0,,,excel
2.0,40.0,5,40.0,3897.0,446.0,4132.0,1260.0,3969.0,1200.0,csv_heatplate
2.0,50.0,1,54.0,,,5228.0,1219.0,,,excel
2.0,50.0,1,50.0,4921.0,439.0,4932.0,1284.0,5228.0,1219.0,csv_heatplate
2.0,50.0,2,54.0,,,5274.0,1219.0,,,excel
2.0,50.0,2,50.0,4906.0,437.0,5041.0,1275.0,5274.0,1219.0,csv_heatplate
2.0,50.0,3,54.0,,,5312.0,1222.0,,,excel
2.0,50.0,3,50.0,4989.0,432.0,4917.0,1274.0,5312.0,1222.0,csv_heatplate
2.0,50.0,4,54.0,,,5304.0,1214.0,,,excel
2.0,50.0,4,50.0,4963.0,434.0,4948.0,1267.0,5304.0,1214.0,csv_heatplate
2.0,50.0,5,54.0,,,5355.0,1185.0,,,excel
2.0,50.0,5,50.0,4932.0,430.0,4948.0,1266.0,5355.0,1185.0,csv_heatplate
2.0,60.0,1,64.0,,,6075.0,1232.0,,,excel
2.0,60.0,1,60.0,6080.0,427.0,6082.0,1280.0,6075.0,1232.0,csv_heatplate
2.0,60.0,2,65.0,,,6335.0,1224.0,,,excel
2.0,60.0,2,60.0,6032.0,423.0,6195.0,1271.0,6335.0,1224.0,csv_heatplate
2.0,60.0,3,65.0,,,6335.0,1194.0,,,excel
2.0,60.0,3,60.0,6157.0,429.0,6050.0,1285.0,6335.0,1194.0,csv_heatplate
2.0,60.0,4,65.0,,,6277.0,1218.0,,,excel
2.0,60.0,4,60.0,6075.0,419.0,6009.0,1273.0,6277.0,1218.0,csv_heatplate
2.0,60.0,5,65.0,,,6347.0,1213.0,,,excel
2.0,60.0,5,60.0,6069.0,419.0,5955.0,1289.0,6347.0,1213.0,csv_heatplate
2.0,70.0,1,74.0,,,6324.0,1219.0,,,excel
2.0,70.0,1,70.0,6806.0,406.0,7023.0,1295.0,6324.0,1219.0,csv_heatplate
2.0,70.0,2,74.0,,,7076.0,1249.0,,,excel
2.0,70.0,2,70.0,6857.0,405.0,6980.0,1294.0,7076.0,1249.0,csv_heatplate
2.0,70.0,3,74.0,,,7208.0,1242.0,,,excel
2.0,70.0,3,70.0,6942.0,400.0,6845.0,1303.0,7208.0,1242.0,csv_heatplate
2.0,70.0,4,74.0,,,7240.0,1225.0,,,excel
2.0,70.0,4,70.0,7034.0,410.0,7032.0,1320.0,7240.0,1225.0,csv_heatplate
2.0,70.0,5,74.0,,,7448.0,1202.0,,,excel
2.0,70.0,5,70.0,6981.0,403.0,7086.0,1285.0,7448.0,1202.0,csv_heatplate
2.0,80.0,1,80.0,,,7545.0,1281.0,,,excel
2.0,80.0,1,80.0,7945.0,389.0,7947.0,1335.0,7545.0,1281.0,csv_heatplate
2.0,80.0,2,80.0,,,7758.0,1260.0,,,excel
2.0,80.0,2,80.0,8043.0,392.0,7988.0,1286.0,7758.0,1260.0,csv_heatplate
2.0,80.0,3,80.0,,,7816.0,1266.0,,,excel
2.0,80.0,3,80.0,8011.0,388.0,7927.0,1307.0,7816.0,1266.0,csv_heatplate
2.0,80.0,4,80.0,,,7957.0,1230.0,,,excel
2.0,80.0,4,80.0,7998.0,382.0,7876.0,1299.0,7957.0,1230.0,csv_heatplate
2.0,80.0,5,80.0,,,8030.0,1230.0,,,excel
2.0,80.0,5,80.0,7864.0,386.0,7876.0,1300.0,8030.0,1230.0,csv_heatplate
