EC_M01,EC_M02,EC_M03,EC_25C_M01,EC_25C_M02,EC_25C_M03,Temp_M01_C,Temp_M02_C,Temp_M03_C,Mercury_Temp,EC_TrueTemp_M01,EC_TrueTemp_M02,EC_TrueTemp_M03,Temp_Error_M01,Temp_Error_M02,Temp_Error_M03
299.0,870.0,934.0,175.88235294117646,511.76470588235287,549.4117647058823,58.54,60.16,58.5,60.0,10552.941176470587,30705.88235294117,32964.70588235294,-1.4600000000000009,0.1599999999999966,-1.5
396.0,1205.0,1263.0,232.9411764705882,708.8235294117646,742.9411764705882,58.8,60.06,61.13,60.0,13976.470588235292,42529.41176470588,44576.470588235294,-1.2000000000000028,0.060000000000002274,1.1300000000000026
,1589.0,,,728.8990825688074,,,73.63,,84.0,,61227.52293577982,,,-10.370000000000005,
429.0,1285.0,1194.0,252.35294117647055,755.8823529411764,702.3529411764705,61.57,60.5,63.35,60.0,15141.176470588232,45352.94117647058,42141.17647058823,1.5700000000000003,0.5,3.3500000000000014
,1094.0,,,792.7536231884059,,,41.97,,44.0,,34881.159420289856,,,-2.030000000000001,
318.0,970.0,1111.0,151.42857142857142,461.90476190476187,529.047619047619,79.37,78.86,77.49,80.0,12114.285714285714,36952.38095238095,42323.80952380953,-0.6299999999999955,-1.1400000000000006,-2.510000000000005
258.0,737.0,751.0,198.46153846153845,566.9230769230769,577.6923076923076,39.78,41.13,37.86,40.0,7938.461538461538,22676.923076923078,23107.692307692305,-0.21999999999999886,1.1300000000000026,-2.1400000000000006
,1079.0,,,504.20560747663546,,,77.87,,82.0,,41344.859813084106,,,-4.1299999999999955,
218.0,231.0,,213.72549019607843,226.47058823529412,,25.65,25.87,,26.0,5556.862745098039,5888.235294117647,,-0.3500000000000014,-0.129999999999999,
439.0,1267.0,1218.0,258.235294117647,745.2941176470588,716.470588235294,59.01,59.58,59.47,60.0,15494.117647058822,44717.647058823524,42988.23529411764,-0.990000000000002,-0.4200000000000017,-0.5300000000000011
412.0,1227.0,1235.0,316.9230769230769,943.8461538461538,950.0,38.71,39.45,38.1,40.0,12676.923076923076,37753.846153846156,38000.0,-1.2899999999999991,-0.5499999999999972,-1.8999999999999986
710.0,808.0,,633.9285714285713,721.4285714285713,,30.45,31.07,,31.0,19651.78571428571,22364.28571428571,,-0.5500000000000007,0.07000000000000028,
432.0,1345.0,1376.0,227.3684210526316,707.8947368421053,724.2105263157895,69.57,68.08,68.36,70.0,15915.789473684212,49552.631578947374,50694.73684210527,-0.4300000000000068,-1.9200000000000017,-1.6400000000000006
191.0,645.0,544.0,100.52631578947368,339.47368421052636,286.3157894736842,70.89,69.49,63.53,70.0,7036.842105263158,23763.157894736843,20042.105263157897,0.8900000000000006,-0.5100000000000051,-6.469999999999999
,1158.0,,,1033.9285714285713,,,30.07,,31.0,,32051.78571428571,,,-0.9299999999999997,
,1272.0,,,669.4736842105264,,,69.87,,70.0,,46863.15789473685,,,-0.12999999999999545,
320.0,548.0,,188.23529411764704,322.35294117647055,,60.21,53.48,,60.0,11294.117647058823,19341.176470588234,,0.21000000000000085,-6.520000000000003,
318.0,977.0,1106.0,151.42857142857142,465.23809523809524,526.6666666666666,79.16,79.47,77.87,80.0,12114.285714285714,37219.04761904762,42133.33333333333,-0.8400000000000034,-0.5300000000000011,-2.1299999999999955
,1129.0,,,1152.0408163265306,,,23.19,,24.0,,27648.979591836734,,,-0.8099999999999987,
415.0,1306.0,1336.0,218.42105263157896,687.3684210526316,703.1578947368421,68.5,70.01,70.46,70.0,15289.473684210527,48115.789473684206,49221.05263157895,-1.5,0.010000000000005116,0.45999999999999375
,1180.0,,,678.1609195402299,,,61.41,,62.0,,42045.97701149425,,,-0.5900000000000034,
359.0,1239.0,1095.0,359.0,1239.0,1095.0,21.37,22.76,23.31,25.0,8975.0,30975.0,27375.0,-3.629999999999999,-2.2399999999999984,-1.6900000000000013
96.0,256.0,244.0,87.27272727272727,232.72727272727272,221.8181818181818,29.26,29.74,28.56,30.0,2618.181818181818,6981.818181818182,6654.545454545454,-0.7399999999999984,-0.26000000000000156,-1.4400000000000013
,983.0,,,1003.0612244897959,,,23.91,,24.0,,24073.469387755104,,,-0.08999999999999986,
431.0,1282.0,1195.0,287.3333333333333,854.6666666666666,796.6666666666666,49.21,49.75,50.29,50.0,14366.666666666666,42733.33333333333,39833.33333333333,-0.7899999999999991,-0.25,0.28999999999999915
,1095.0,,,1140.625,,,23.31,,23.0,,26234.375,,,0.3099999999999987,
422.0,1329.0,1453.0,222.10526315789474,699.4736842105264,764.7368421052632,68.78,70.01,73.72,70.0,15547.368421052632,48963.15789473685,53531.57894736843,-1.2199999999999989,0.010000000000005116,3.719999999999999
643.0,733.0,,656.1224489795918,747.9591836734694,,23.09,24.39,,24.0,15746.938775510203,17951.020408163266,,-0.9100000000000001,0.39000000000000057,
57.0,96.0,89.0,51.81818181818181,87.27272727272727,80.9090909090909,28.73,30.69,29.71,30.0,1554.5454545454545,2618.181818181818,2427.272727272727,-1.2699999999999996,0.6900000000000013,-0.28999999999999915
,932.0,,,535.6321839080459,,,58.05,,62.0,,33209.19540229885,,,-3.950000000000003,
470.0,522.0,,479.5918367346939,532.6530612244898,,24.17,24.44,,24.0,11510.204081632653,12783.673469387755,,0.1700000000000017,0.4400000000000013,
,1550.0,,,738.0952380952381,,,73.3,,80.0,,59047.619047619046,,,-6.700000000000003,
414.0,1189.0,1130.0,376.3636363636363,1080.9090909090908,1027.2727272727273,29.36,30.83,30.5,30.0,11290.90909090909,32427.272727272724,30818.181818181816,-0.6400000000000006,0.8299999999999983,0.5
,1208.0,,,686.3636363636364,,,60.59,,63.0,,43240.90909090909,,,-2.4099999999999966,
410.0,1301.0,1389.0,215.78947368421055,684.7368421052632,731.0526315789474,70.31,71.93,70.39,70.0,15105.263157894738,47931.57894736843,51173.68421052632,0.3100000000000023,1.9300000000000068,0.39000000000000057
359.0,1058.0,1057.0,326.3636363636363,961.8181818181818,960.9090909090909,29.43,29.74,31.87,30.0,9790.90909090909,28854.545454545452,28827.272727272728,-0.5700000000000003,-0.26000000000000156,1.870000000000001
131.0,400.0,351.0,119.09090909090908,363.6363636363636,319.09090909090907,28.91,29.53,27.02,30.0,3572.7272727272725,10909.090909090908,9572.727272727272,-1.0899999999999999,-0.46999999999999886,-2.9800000000000004
418.0,1327.0,1308.0,220.0,698.421052631579,688.421052631579,69.57,71.22,64.87,70.0,15400.0,48889.47368421053,48189.47368421053,-0.4300000000000068,1.2199999999999989,-5.1299999999999955
,1317.0,,,756.8965517241379,,,59.68,,62.0,,46927.58620689655,,,-2.3200000000000003,
219.0,702.0,634.0,128.8235294117647,412.9411764705882,372.9411764705882,59.87,60.65,52.49,60.0,7729.411764705882,24776.47058823529,22376.47058823529,-0.13000000000000256,0.6499999999999986,-7.509999999999998
281.0,838.0,930.0,147.89473684210526,441.0526315789474,489.47368421052636,69.94,69.94,74.23,70.0,10352.631578947368,30873.684210526317,34263.15789473685,-0.060000000000002274,-0.060000000000002274,4.230000000000004
,1223.0,,,623.9795918367347,,,69.14,,73.0,,45550.510204081635,,,-3.8599999999999994,
438.0,1336.0,1372.0,230.5263157894737,703.1578947368421,722.1052631578948,68.36,68.22,69.5,70.0,16136.842105263158,49221.05263157895,50547.36842105263,-1.6400000000000006,-1.7800000000000011,-0.5
312.0,898.0,926.0,240.0,690.7692307692307,712.3076923076923,40.54,42.16,40.3,40.0,9600.0,27630.769230769227,28492.30769230769,0.5399999999999991,2.1599999999999966,0.29999999999999716
429.0,1261.0,1255.0,286.0,840.6666666666666,836.6666666666666,50.45,50.29,51.25,50.0,14300.0,42033.33333333333,41833.33333333333,0.45000000000000284,0.28999999999999915,1.25
,1617.0,,,741.7431192660551,,,83.91,,84.0,,62306.42201834863,,,-0.09000000000000341,
,1196.0,,,766.6666666666666,,,49.79,,53.0,,40633.33333333333,,,-3.210000000000001,
422.0,1400.0,1589.0,200.95238095238093,666.6666666666666,756.6666666666666,80.84,79.68,73.63,80.0,16076.190476190475,53333.33333333333,60533.33333333333,0.8400000000000034,-0.3199999999999932,-6.3700000000000045
,1236.0,,,772.5,,,41.5,,55.0,,42487.5,,,-13.5,
341.0,988.0,1042.0,227.33333333333334,658.6666666666666,694.6666666666666,52.83,51.47,49.63,50.0,11366.666666666668,32933.33333333333,34733.33333333333,2.8299999999999983,1.4699999999999989,-0.36999999999999744
89.0,105.0,,68.46153846153845,80.76923076923076,,39.54,38.86,,40.0,2738.461538461538,3230.7692307692305,,-0.46000000000000085,-1.1400000000000006,
523.0,592.0,,533.6734693877551,604.0816326530612,,24.24,24.01,,24.0,12808.16326530612,14497.959183673469,,0.23999999999999844,0.010000000000001563,
,1217.0,,,614.6464646464647,,,69.94,,74.0,,45483.83838383839,,,-4.060000000000002,
,970.0,,,466.3461538461538,,,70.09,,79.0,,36841.34615384615,,,-8.909999999999997,
254.0,704.0,728.0,230.90909090909088,640.0,661.8181818181818,29.08,29.84,30.02,30.0,6927.272727272726,19200.0,19854.545454545452,-0.9200000000000017,-0.16000000000000014,0.019999999999999574
351.0,1020.0,1104.0,184.73684210526318,536.8421052631579,581.0526315789474,68.76,68.08,71.07,70.0,12931.578947368422,37578.94736842105,40673.68421052632,-1.2399999999999949,-1.9200000000000017,1.0699999999999932
148.0,422.0,406.0,148.0,422.0,406.0,21.85,22.4,26.02,25.0,3700.0,10550.0,10150.0,-3.1499999999999986,-2.6000000000000014,1.0199999999999996
356.0,1047.0,1010.0,356.0,1047.0,1010.0,24.35,24.87,22.57,25.0,8900.0,26175.0,25250.0,-0.6499999999999986,-0.129999999999999,-2.4299999999999997
447.0,1306.0,1220.0,262.94117647058823,768.235294117647,717.6470588235294,59.32,59.47,59.79,60.0,15776.470588235294,46094.11764705882,43058.82352941176,-0.6799999999999997,-0.5300000000000011,-0.21000000000000085
429.0,1258.0,1237.0,286.0,838.6666666666666,824.6666666666666,49.94,49.21,49.21,50.0,14300.0,41933.33333333333,41233.33333333333,-0.060000000000002274,-0.7899999999999991,-0.7899999999999991
446.0,1260.0,1200.0,343.07692307692304,969.2307692307692,923.0769230769231,38.97,41.32,39.69,40.0,13723.076923076922,38769.230769230766,36923.07692307692,-1.0300000000000011,1.3200000000000003,-0.3100000000000023
103.0,292.0,278.0,79.23076923076923,224.6153846153846,213.84615384615384,39.9,38.86,36.02,40.0,3169.230769230769,8984.615384615385,8553.846153846154,-0.10000000000000142,-1.1400000000000006,-3.979999999999997
,1217.0,,,894.8529411764707,,,41.75,,43.0,,38478.67647058824,,,-1.25,
,1528.0,,,734.6153846153846,,,73.14,,79.0,,58034.61538461539,,,-5.859999999999999,
,1178.0,,,934.9206349206349,,,35.52,,38.0,,35526.98412698413,,,-2.479999999999997,
130.0,405.0,348.0,118.18181818181817,368.18181818181813,316.3636363636363,29.21,30.56,27.39,30.0,3545.454545454545,11045.454545454544,9490.90909090909,-0.7899999999999991,0.5599999999999987,-2.6099999999999994
,1151.0,,,1046.3636363636363,,,29.56,,30.0,,31390.90909090909,,,-0.4400000000000013,
382.0,1299.0,1230.0,181.9047619047619,618.5714285714286,585.7142857142857,79.98,78.76,79.57,80.0,14552.380952380952,49485.71428571428,46857.142857142855,-0.01999999999999602,-1.2399999999999949,-0.4300000000000068
352.0,978.0,1038.0,320.0,889.090909090909,943.6363636363635,28.91,28.63,31.69,30.0,9600.0,26672.727272727272,28309.090909090904,-1.0899999999999999,-1.370000000000001,1.6900000000000013
,1024.0,,,711.1111111111111,,,40.15,,47.0,,33422.22222222222,,,-6.850000000000001,
325.0,891.0,883.0,325.0,891.0,883.0,25.12,25.31,22.57,25.0,8125.0,22275.0,22075.0,0.120000000000001,0.3099999999999987,-2.4299999999999997
436.0,1272.0,1236.0,256.4705882352941,748.235294117647,727.0588235294117,59.4,60.16,61.24,60.0,15388.235294117645,44894.11764705882,43623.5294117647,-0.6000000000000014,0.1599999999999966,1.240000000000002
344.0,1076.0,1262.0,163.8095238095238,512.3809523809524,600.952380952381,80.09,79.37,81.82,80.0,13104.761904761905,40990.47619047619,48076.19047619047,0.09000000000000341,-0.6299999999999955,1.8199999999999932
363.0,1111.0,1263.0,172.85714285714286,529.047619047619,601.4285714285714,78.56,81.38,78.96,80.0,13828.57142857143,42323.80952380953,48114.28571428572,-1.4399999999999977,1.3799999999999955,-1.0400000000000063
406.0,1185.0,1185.0,270.6666666666667,790.0,790.0,50.89,49.59,50.57,50.0,13533.333333333334,39500.0,39500.0,0.8900000000000006,-0.4099999999999966,0.5700000000000003
,927.0,,,702.2727272727273,,,40.08,,41.0,,28793.181818181816,,,-0.9200000000000017,
306.0,869.0,822.0,306.0,869.0,822.0,25.6,26.09,22.81,25.0,7650.0,21725.0,20550.0,0.6000000000000014,1.0899999999999999,-2.1900000000000013
,1270.0,,,793.75,,,47.17,,55.0,,43656.25,,,-7.829999999999998,
,1284.0,,,635.6435643564356,,,69.43,,76.0,,48308.91089108911,,,-6.569999999999993,
,1129.0,,,842.5373134328357,,,39.33,,42.0,,35386.5671641791,,,-2.6700000000000017,
319.0,348.0,,187.6470588235294,204.70588235294116,,60.11,54.3,,60.0,11258.823529411764,12282.35294117647,,0.10999999999999943,-5.700000000000003,
,1236.0,,,727.0588235294117,,,55.56,,60.0,,43623.5294117647,,,-4.439999999999998,
449.0,1281.0,1236.0,299.3333333333333,854.0,824.0,48.75,51.37,41.5,50.0,14966.666666666666,42700.0,41200.0,-1.25,1.3699999999999974,-8.5
,1593.0,,,765.8653846153846,,,77.49,,79.0,,60503.36538461539,,,-1.5100000000000051,
125.0,379.0,356.0,73.52941176470587,222.9411764705882,209.41176470588232,60.45,60.12,54.21,60.0,4411.764705882352,13376.470588235292,12564.705882352939,0.45000000000000284,0.11999999999999744,-5.789999999999999
,1033.0,,,748.5507246376812,,,42.74,,44.0,,32936.231884057976,,,-1.259999999999998,
308.0,856.0,825.0,308.0,856.0,825.0,25.53,25.63,22.59,25.0,7700.0,21400.0,20625.0,0.5300000000000011,0.629999999999999,-2.41
228.0,626.0,648.0,207.27272727272725,569.090909090909,589.090909090909,29.31,29.51,30.09,30.0,6218.181818181818,17072.727272727272,17672.727272727272,-0.6900000000000013,-0.48999999999999844,0.08999999999999986
626.0,500.0,,326.0416666666667,260.4166666666667,,71.3,71.96,,71.0,23148.958333333336,18489.583333333336,,0.29999999999999716,0.9599999999999937,
350.0,1005.0,1015.0,269.2307692307692,773.0769230769231,780.7692307692307,39.6,39.78,42.13,40.0,10769.23076923077,30923.076923076922,31230.769230769227,-0.3999999999999986,-0.21999999999999886,2.1300000000000026
411.0,1205.0,1159.0,316.15384615384613,926.9230769230769,891.5384615384615,38.89,41.97,36.72,40.0,12646.153846153846,37076.92307692308,35661.53846153846,-1.1099999999999994,1.9699999999999989,-3.280000000000001
,1394.0,,,741.4893617021277,,,68.15,,69.0,,51162.76595744681,,,-0.8499999999999943,
,1162.0,,,880.3030303030303,,,41.41,,41.0,,36092.42424242424,,,0.4099999999999966,
107.0,114.0,,62.94117647058823,67.05882352941175,,59.21,52.2,,60.0,3776.4705882352937,4023.5294117647054,,-0.7899999999999991,-7.799999999999997,
402.0,1174.0,1106.0,402.0,1174.0,1106.0,25.8,26.19,23.31,25.0,10050.0,29350.0,27650.0,0.8000000000000007,1.1900000000000013,-1.6900000000000013
387.0,1123.0,1169.0,351.8181818181818,1020.9090909090909,1062.7272727272727,28.46,30.99,33.11,30.0,10554.545454545454,30627.272727272728,31881.818181818184,-1.5399999999999991,0.9899999999999984,3.1099999999999994
,1219.0,,,791.5584415584416,,,51.95,,52.0,,41161.03896103896,,,-0.04999999999999716,
338.0,923.0,873.0,338.0,923.0,873.0,24.75,24.7,21.66,25.0,8450.0,23075.0,21825.0,-0.25,-0.3000000000000007,-3.34
78.0,91.0,,76.47058823529412,89.2156862745098,,25.07,25.48,,26.0,1988.235294117647,2319.607843137255,,-0.9299999999999997,-0.5199999999999996,
416.0,1192.0,1199.0,320.0,916.9230769230769,922.3076923076923,39.57,38.53,40.24,40.0,12800.0,36676.92307692308,36892.30769230769,-0.4299999999999997,-1.4699999999999989,0.240000000000002
,1146.0,,,1041.8181818181818,,,29.89,,30.0,,31254.545454545452,,,-0.10999999999999943,
231.0,764.0,704.0,121.57894736842105,402.10526315789474,370.5263157894737,69.12,69.42,64.74,70.0,8510.526315789473,28147.368421052633,25936.84210526316,-0.8799999999999955,-0.5799999999999983,-5.260000000000005
,1337.0,,,786.470588235294,,,56.64,,60.0,,47188.23529411764,,,-3.3599999999999994,
,1170.0,,,1044.642857142857,,,29.38,,31.0,,32383.92857142857,,,-1.620000000000001,
281.0,796.0,834.0,216.15384615384616,612.3076923076923,641.5384615384615,38.56,38.86,35.99,40.0,8646.153846153846,24492.30769230769,25661.53846153846,-1.4399999999999977,-1.1400000000000006,-4.009999999999998
,1199.0,,,908.3333333333333,,,40.24,,41.0,,37241.666666666664,,,-0.759999999999998,
433.0,1227.0,1222.0,333.07692307692304,943.8461538461538,940.0,38.83,39.3,36.55,40.0,13323.076923076922,37753.846153846156,37600.0,-1.1700000000000017,-0.7000000000000028,-3.450000000000003
410.0,1420.0,1583.0,195.23809523809524,676.1904761904761,753.8095238095237,81.5,79.06,79.88,80.0,15619.047619047618,54095.23809523809,60304.7619047619,1.5,-0.9399999999999977,-0.12000000000000455
,1260.0,,,623.7623762376238,,,73.38,,76.0,,47405.94059405941,,,-2.6200000000000045,
,646.0,,,504.6875,,,37.69,,39.0,,19682.8125,,,-1.3100000000000023,
435.0,1262.0,1266.0,290.0,841.3333333333334,844.0,48.87,49.69,47.28,50.0,14500.0,42066.66666666667,42200.0,-1.1300000000000026,-0.3100000000000023,-2.719999999999999
249.0,704.0,739.0,166.0,469.3333333333333,492.6666666666667,49.54,52.66,49.55,50.0,8300.0,23466.666666666664,24633.333333333336,-0.46000000000000085,2.6599999999999966,-0.45000000000000284
115.0,337.0,337.0,115.0,337.0,337.0,20.9,22.76,25.53,25.0,2875.0,8425.0,8425.0,-4.100000000000001,-2.2399999999999984,0.5300000000000011
,899.0,,,749.1666666666667,,,33.67,,35.0,,26220.833333333336,,,-1.3299999999999983,
116.0,124.0,,60.41666666666667,64.58333333333334,,71.07,60.32,,71.0,4289.583333333334,4585.416666666667,,0.06999999999999318,-10.68,
,1235.0,,,935.6060606060605,,,38.1,,41.0,,38359.84848484848,,,-2.8999999999999986,
,1099.0,,,796.376811594203,,,41.85,,44.0,,35040.57971014493,,,-2.1499999999999986,
417.0,1420.0,1592.0,198.57142857142856,676.1904761904761,758.0952380952381,81.62,81.05,78.76,80.0,15885.714285714284,54095.23809523809,60647.619047619046,1.6200000000000045,1.0499999999999972,-1.2399999999999949
441.0,1413.0,1374.0,210.0,672.8571428571428,654.2857142857142,78.07,80.2,79.99,80.0,16800.0,53828.57142857142,52342.85714285714,-1.9300000000000068,0.20000000000000284,-0.010000000000005116
,1125.0,,,579.8969072164948,,,62.88,,72.0,,41752.577319587625,,,-9.119999999999997,
422.0,1398.0,1385.0,200.95238095238093,665.7142857142857,659.5238095238095,79.37,80.41,67.26,80.0,16076.190476190475,53257.142857142855,52761.90476190476,-0.6299999999999955,0.4099999999999966,-12.739999999999995
358.0,1013.0,1044.0,275.38461538461536,779.2307692307692,803.0769230769231,40.3,40.08,43.65,40.0,11015.384615384613,31169.230769230766,32123.076923076922,0.29999999999999716,0.0799999999999983,3.6499999999999986
305.0,875.0,927.0,179.41176470588235,514.7058823529411,545.2941176470588,61.02,59.89,58.91,60.0,10764.70588235294,30882.352941176465,32717.647058823528,1.0200000000000031,-0.10999999999999943,-1.0900000000000034
314.0,895.0,832.0,241.53846153846152,688.4615384615385,640.0,41.53,39.69,38.95,40.0,9661.538461538461,27538.46153846154,25600.0,1.5300000000000011,-0.3100000000000023,-1.0499999999999972
,835.0,,,485.4651162790698,,,61.52,,61.0,,29613.372093023256,,,0.5200000000000031,
51.0,98.0,82.0,46.36363636363636,89.09090909090908,74.54545454545453,30.3,31.05,29.86,30.0,1390.9090909090908,2672.7272727272725,2236.363636363636,0.3000000000000007,1.0500000000000007,-0.14000000000000057
,1395.0,,,726.5625,,,70.61,,71.0,,51585.9375,,,-0.39000000000000057,
64.0,126.0,108.0,42.666666666666664,84.0,72.0,49.94,48.94,46.17,50.0,2133.333333333333,4200.0,3600.0,-0.060000000000002274,-1.0600000000000023,-3.8299999999999983
,1331.0,,,627.8301886792452,,,81.38,,81.0,,50854.24528301886,,,0.37999999999999545,
432.0,1368.0,1417.0,227.3684210526316,720.0,745.7894736842105,69.0,69.57,68.64,70.0,15915.789473684212,50400.0,52205.26315789473,-1.0,-0.4300000000000068,-1.3599999999999994
443.0,1306.0,1236.0,233.1578947368421,687.3684210526316,650.5263157894738,68.5,69.81,74.48,70.0,16321.052631578948,48115.789473684206,45536.84210526316,-1.5,-0.18999999999999773,4.480000000000004
312.0,916.0,1024.0,164.21052631578948,482.10526315789474,538.9473684210526,69.43,69.43,71.53,70.0,11494.736842105263,33747.36842105263,37726.31578947368,-0.5699999999999932,-0.5699999999999932,1.5300000000000011
,1129.0,,,925.4098360655738,,,27.61,,36.0,,33314.75409836066,,,-8.39,
349.0,1017.0,1101.0,205.2941176470588,598.235294117647,647.6470588235294,58.2,59.21,59.11,60.0,12317.647058823528,35894.11764705882,38858.82352941176,-1.7999999999999972,-0.7899999999999991,-0.8900000000000006
,1457.0,,,735.8585858585859,,,72.56,,74.0,,54453.53535353536,,,-1.4399999999999977,
,1190.0,,,959.6774193548387,,,31.14,,37.0,,35508.06451612903,,,-5.859999999999999,
203.0,623.0,505.0,135.33333333333334,415.3333333333333,336.6666666666667,49.29,50.5,42.58,50.0,6766.666666666667,20766.666666666664,16833.333333333336,-0.7100000000000009,0.5,-7.420000000000002
379.0,1130.0,1080.0,379.0,1130.0,1080.0,26.28,26.21,22.07,25.0,9475.0,28250.0,27000.0,1.2800000000000011,1.2100000000000009,-2.9299999999999997
,1038.0,,,894.8275862068966,,,32.66,,33.0,,29529.310344827587,,,-0.3400000000000034,
350.0,1075.0,1237.0,166.66666666666666,511.90476190476187,589.047619047619,79.16,80.2,81.82,80.0,13333.333333333332,40952.38095238095,47123.80952380953,-0.8400000000000034,0.20000000000000284,1.8199999999999932
325.0,360.0,,295.45454545454544,327.27272727272725,,29.64,28.98,,30.0,8863.636363636364,9818.181818181818,,-0.35999999999999943,-1.0199999999999996,
436.0,1338.0,1340.0,229.47368421052633,704.2105263157895,705.2631578947369,69.43,70.54,64.37,70.0,16063.157894736843,49294.73684210527,49368.42105263158,-0.5699999999999932,0.5400000000000063,-5.6299999999999955
361.0,1052.0,1067.0,328.18181818181813,956.3636363636363,969.9999999999999,29.64,30.22,33.16,30.0,9845.454545454544,28690.90909090909,29099.999999999996,-0.35999999999999943,0.21999999999999886,3.1599999999999966
393.0,1339.0,1583.0,187.14285714285714,637.6190476190476,753.8095238095237,81.05,81.82,82.5,80.0,14971.42857142857,51009.52380952381,60304.7619047619,1.0499999999999972,1.8199999999999932,2.5
408.0,1280.0,1395.0,214.73684210526318,673.6842105263158,734.2105263157895,69.94,71.0,70.61,70.0,15031.578947368422,47157.89473684211,51394.73684210527,-0.060000000000002274,1.0,0.6099999999999994
290.0,833.0,774.0,290.0,833.0,774.0,26.6,26.48,21.92,25.0,7250.0,20825.0,19350.0,1.6000000000000014,1.4800000000000004,-3.0799999999999983
402.0,1322.0,,191.42857142857142,629.5238095238095,,78.96,78.66,80.62,80.0,15314.285714285714,50361.90476190476,,-1.0400000000000063,-1.3400000000000034,0.6200000000000045
52.0,98.0,89.0,47.272727272727266,89.09090909090908,80.9090909090909,30.25,30.64,29.97,30.0,1418.181818181818,2672.7272727272725,2427.272727272727,0.25,0.6400000000000006,-0.030000000000001137
134.0,406.0,348.0,70.52631578947368,213.6842105263158,183.1578947368421,68.41,70.01,67.94,70.0,4936.842105263158,14957.894736842107,12821.052631578948,-1.5900000000000034,0.010000000000005116,-2.0600000000000023
375.0,1101.0,1135.0,340.9090909090909,1000.9090909090909,1031.8181818181818,30.14,30.22,34.23,30.0,10227.272727272726,30027.272727272728,30954.545454545452,0.14000000000000057,0.21999999999999886,4.229999999999997
,1049.0,,,1070.408163265306,,,22.81,,24.0,,25689.795918367345,,,-1.1900000000000013,
,1232.0,,,692.1348314606741,,,60.75,,64.0,,44296.629213483146,,,-3.25,
483.0,538.0,,254.21052631578948,283.15789473684214,,69.14,62.19,,70.0,17794.736842105263,19821.05263157895,,-0.8599999999999994,-7.810000000000002,
406.0,1182.0,1175.0,369.09090909090907,1074.5454545454545,1068.181818181818,29.06,29.87,29.31,30.0,11072.727272727272,32236.363636363636,32045.45454545454,-0.9400000000000013,-0.129999999999999,-0.6900000000000013
,1181.0,,,937.3015873015873,,,35.57,,38.0,,35617.46031746032,,,-2.4299999999999997,
,1222.0,,,773.4177215189873,,,53.12,,54.0,,41764.556962025315,,,-0.8800000000000026,
,1205.0,,,792.7631578947369,,,48.83,,51.0,,40430.92105263158,,,-2.1700000000000017,
,1158.0,,,665.5172413793103,,,61.3,,62.0,,41262.06896551724,,,-0.7000000000000028,
474.0,510.0,,278.8235294117647,299.99999999999994,,61.35,54.43,,60.0,16729.41176470588,17999.999999999996,,1.3500000000000014,-5.57,
216.0,629.0,614.0,166.15384615384616,483.8461538461538,472.30769230769226,37.78,39.87,38.8,40.0,6646.153846153847,19353.846153846152,18892.30769230769,-2.219999999999999,-0.13000000000000256,-1.2000000000000028
638.0,693.0,,651.0204081632653,707.1428571428571,,23.81,24.42,,24.0,15624.489795918367,16971.428571428572,,-0.19000000000000128,0.4200000000000017,
436.0,1360.0,1250.0,229.47368421052633,715.7894736842105,657.8947368421053,69.41,68.64,73.55,70.0,16063.157894736843,50105.26315789473,46052.631578947374,-0.5900000000000034,-1.3599999999999994,3.549999999999997
,1225.0,,,688.2022471910112,,,57.9,,64.0,,44044.94382022472,,,-6.100000000000001,
,1187.0,,,899.2424242424242,,,39.45,,41.0,,36868.93939393939,,,-1.5499999999999972,
310.0,895.0,922.0,238.46153846153845,688.4615384615385,709.2307692307692,41.07,42.48,40.12,40.0,9538.461538461539,27538.46153846154,28369.230769230766,1.0700000000000003,2.479999999999997,0.11999999999999744
403.0,1162.0,1182.0,366.3636363636363,1056.3636363636363,1074.5454545454545,28.93,29.28,32.21,30.0,10990.90909090909,31690.90909090909,32236.363636363636,-1.0700000000000003,-0.7199999999999989,2.210000000000001
,1123.0,,,578.8659793814434,,,70.24,,72.0,,41678.35051546392,,,-1.7600000000000051,
132.0,399.0,354.0,119.99999999999999,362.7272727272727,321.8181818181818,28.83,30.35,27.81,30.0,3599.9999999999995,10881.81818181818,9654.545454545454,-1.1700000000000017,0.3500000000000014,-2.1900000000000013
83.0,89.0,,75.45454545454545,80.9090909090909,,30.25,29.97,,30.0,2263.6363636363635,2427.272727272727,,0.25,-0.030000000000001137,
,1214.0,,,892.6470588235295,,,37.09,,43.0,,38383.82352941177,,,-5.909999999999997,
,1208.0,,,610.1010101010102,,,74.48,,74.0,,45147.47474747475,,,0.480000000000004,
,1034.0,,,760.2941176470589,,,42.16,,43.0,,32692.64705882353,,,-0.8400000000000034,
411.0,1193.0,1134.0,373.6363636363636,1084.5454545454545,1030.9090909090908,30.14,30.25,29.56,30.0,11209.090909090908,32536.363636363636,30927.272727272724,0.14000000000000057,0.25,-0.4400000000000013
427.0,1255.0,1266.0,284.6666666666667,836.6666666666666,844.0,49.52,50.33,50.49,50.0,14233.333333333334,41833.33333333333,42200.0,-0.4799999999999969,0.3299999999999983,0.490000000000002
437.0,1276.0,1225.0,257.0588235294117,750.5882352941176,720.5882352941176,59.47,60.91,57.9,60.0,15423.529411764703,45035.294117647056,43235.294117647056,-0.5300000000000011,0.9099999999999966,-2.1000000000000014
